ID,name,gwp,declared_unit,category
ec359u7n,371127R30,43.3 kgCO2e,1 metric ton,Asphalt
ec3942j5,371127R30S,43.4 kgCO2e,1 metric ton,Asphalt
ec3kg1zr,371127S,53.54 kgCO2e,1 metric ton,Asphalt
ec32grmg,371531,71.6 kgCO2e,1 metric ton,Asphalt
ec343qr0,372031,71.44 kgCO2e,1 metric ton,Asphalt
ec3h6mad,3776,67.93 kgCO2e,1 metric ton,Asphalt
ec3q97zy,"424 1"" Binder ABCDE PG67-22 GH-0062-22",53.62 kgCO2e,1 metric ton,Asphalt
ec38rf95,"424 1/2"" Binder PG76-22 GH-0208-23",68.72 kgCO2e,1 metric ton,Asphalt
ec35q8r8,"424 1/2"" Surface Esal E PG67-22 GH-0209-23",63.12 kgCO2e,1 metric ton,Asphalt
ec3s67gd,"424 1/2"" Surface Esal E PG67-22 GH-0212-23",69.55 kgCO2e,1 metric ton,Asphalt
ec3eus12,"424 1/2"" Surface PG76-22 GH-0210-23 W- Evotherm",76.1 kgCO2e,1 metric ton,Asphalt
ec31q9uj,"424 1/2"" Surface PG76-22 GH-0210-23 W- Evotherm",75.96 kgCO2e,1 metric ton,Asphalt
ec3kendp,"424 1/2"" Surface PG76-22 GH-0211-23",75.31 kgCO2e,1 metric ton,Asphalt
ec3k4amk,"424 1/2"" Surface PG76-22 GH-0213-23 W- Anova 1815",76.09 kgCO2e,1 metric ton,Asphalt
ec3cwx7h,"424 1/2"" Surface PG76-22 GH-0213-23 W- Anova 1815",75.99 kgCO2e,1 metric ton,Asphalt
ec3nxja0,"424 1/2"" Surface PG76-22 GH-0214-23 W- ACE XP Fiber",82.67 kgCO2e,1 metric ton,Asphalt
ec3f3fxe,424 1/2” Meta,67.2 kgCO2e,1 metric ton,Asphalt
ec3btpa6,424 1/2” Meta Permanent,70.03 kgCO2e,1 metric ton,Asphalt
ec37pmgt,424 1/2” Private,35.64 kgCO2e,1 metric ton,Asphalt
ec3wmn9s,424 1” Meta,52.69 kgCO2e,1 metric ton,Asphalt
ec3p4wtt,424 1” Meta Permanent,55.6 kgCO2e,1 metric ton,Asphalt
ec3316bq,"424 3/4"" Binde ABCDE PG67-22 GH-0207-23",60.23 kgCO2e,1 metric ton,Asphalt
ec33dadu,"424 3/4"" Meta",56.9 kgCO2e,1 metric ton,Asphalt
ec3c64my,424 3/4” Binder,27.58 kgCO2e,1 metric ton,Asphalt
