Name,ID,Zip,County,Address,Latitude,Longitude
Mix 1594266,ec3cec2k,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1600390,ec3qqepw,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1610726,ec38uwjk,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1618210,ec3mpw83,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1611438,ec39kcpy,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1393724,ec3tbsgn,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1570160,ec3q4040,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1567790,ec35b2bp,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1539522,ec3pjw1g,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1618211,ec3kd7zq,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1562997,ec34cdan,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1595765,ec3t8wgt,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1617609,ec3mqp2m,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1556315,ec34f98q,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1377687,ec3btz4p,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1393881,ec3mqz5n,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
1623831,ec3ckgs4,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1571046,ec39tdfx,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1332809,ec3kcsh1,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1588397,ec38xf45,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1332300,ec3hs4q9,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1532609,ec3jmt1n,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1548380,ec3bu7nt,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1588245,ec3ardw3,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1571048,ec3mnew3,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1588399,ec3pnw8d,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1594205,ec3a1hn3,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1597488,ec3tauyw,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1624455,ec3kuzm8,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1393724,ec39g9zg,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1530903,ec3gsgkk,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1393881,ec3j2ss5,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1567790,ec3twn67,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1570160,ec3cmn41,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1548275,ec3exd40,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1396608,ec3275tw,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1452248,ec3txagy,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1593076,ec36un1u,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1595765,ec3jdxn5,85756,Pima County,"13599 S Old Nogales Hwy, Tucson, AZ 85756, USA",32.0126733,-110.9363227
Mix 1332210,ec32nzxq,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
Mix 1594823,ec3qmqy6,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
Mix 1333126,ec3cwgx6,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
Mix 1408093,ec32ttg6,86305,Yavapai County,"13531 AZ-89, Prescott, AZ 86305, USA",34.6642935,-112.4380799
Mix 1176858,ec3h6rg7,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1332411,ec3qe1dz,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1547309,ec3g6mm1,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1377890,ec3cz3gn,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1550237,ec3n7k35,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1548380,ec3nh3jn,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1554955,ec3s105w,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1553621,ec37punn,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1555657,ec3etwxd,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1571501,ec3hxq0q,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1561103,ec3w5d9r,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1586812,ec39r1kd,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1594266,ec3f8jhr,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1599917,ec3pk9nq,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1612427,ec3cs8jj,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1578284,ec3h007z,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1612907,ec3zakw6,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1618460,ec3dpqwu,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1393724,ec3xbhk2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1567790,ec3pddqg,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1562997,ec3yxsqc,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1396608,ec3gq11s,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1617609,ec3qa0aa,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1539522,ec3z1pu8,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1556315,ec36udr6,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1595765,ec3dnz8b,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1503072,ec3s3y77,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
1549323,ec3m0rpg,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1549323,ec3e5mca,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1332808,ec3sqbp2,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
Mix 1552285,ec3fhes0,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
Mix 1547309,ec3n66gf,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
Mix 1548275,ec39ku04,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
Mix 1581372,ec372y1g,85340,Maricopa County,"6390 N Sarival Ave, Litchfield Park, AZ 85340, USA",33.5275846,-112.4095661
1589720,ec3ct4zu,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1589720,ec3en036,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1553621,ec3dru3e,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1553621,ec3um0h5,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1332300,ec37ygen,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1332544,ec3gk7b9,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1332809,ec3zf158,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1332411,ec3kuf57,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1547314,ec37mmh4,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1601049,ec3tmgs8,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1555656,ec3cr7c4,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1547309,ec3b41hz,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1555049,ec37zzs6,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1556313,ec396cp7,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1452248,ec321x2t,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1530903,ec39yphz,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1393724,ec3xdurh,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1570160,ec3nxz2k,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1562997,ec3qbe3b,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1593161,ec34f26q,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1595765,ec34jyyg,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1377687,ec38jb1k,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
Mix 1332300,ec3537u2,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1332809,ec36162e,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1333011,ec300wzc,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1547309,ec3hwy7y,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1333010,ec3s7dy5,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1530902,ec34g2c3,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1552284,ec3jwe76,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1585497,ec394yq1,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1595495,ec3ywfkc,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1555050,ec3w7wdu,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1621046,ec3f5xh9,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1621056,ec3c73hg,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1621033,ec3yw5w0,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1622054,ec3dqcbk,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1621048,ec3yswf4,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1620904,ec3sqkrb,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1622820,ec3bx73w,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1570160,ec3dey0w,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1396608,ec3qn7kd,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1593076,ec3bd6kx,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1617609,ec350q6r,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1385442,ec3sp59j,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1556315,ec38hkcc,85086,Maricopa County,"Phoenix, AZ 85086, USA",33.8395368,-112.1191757
Mix 1570160,ec36z725,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1452248,ec373zjn,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1562997,ec3bzzbq,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1530903,ec3ewdh8,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1595765,ec3w0dk4,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1332411,ec3c0e24,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1332809,ec3zabuw,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1530902,ec3yphc8,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1549323,ec3u5ryn,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1547309,ec3tz8dr,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1548380,ec3twm1e,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1555050,ec33kp9n,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1554955,ec3n8k8d,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1555049,ec335uhe,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1552285,ec3euyur,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1555657,ec36xga5,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1511856,ec3t3chs,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1555656,ec39y3dw,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1555658,ec3j8ujs,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1591999,ec3aswt2,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1598785,ec3fgdqp,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1595495,ec3dzygq,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1578284,ec3e2dr5,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1580433,ec3756j5,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1610585,ec35dhup,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1614605,ec3h1wm4,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1618460,ec3e548z,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1599917,ec3th8rq,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1618210,ec3aq024,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1601049,ec3jkfuu,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1614383,ec3ryrrw,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1620918,ec36jaqb,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1620919,ec365d09,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1620904,ec3cjh8t,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1567790,ec3tcp3b,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1396608,ec338tk0,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1393881,ec33axth,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1617609,ec3m6w6m,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1548275,ec376306,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
Mix 1377687,ec3aq81m,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
320078,ec32p0fd,85756,Pima County,"9301 S Swan Rd, Tucson, AZ 85756, USA",32.082402,-110.8885642
1600937,ec37a47p,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
1600937,ec3jbx84,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1562997,ec3fsfwp,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1562997,ec3twtp4,85373,Maricopa County,"24004 N 107th Ave, Sun City, AZ 85373, USA",33.7016562,-112.2940243
P202G476,ec32xwst,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
P201G476,ec3c983g,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
1556315,ec3yunyg,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
1556313,ec3stgpt,85365,Yuma County,"2088 E 20th St, Yuma, AZ 85365, USA",32.6908802,-114.5994817
P35257F1,ec3k8s03,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
W40267F1,ec3w2hj4,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
W44267F1,ec3rfxaa,85041,Maricopa County,"4830 S 43rd Ave, Phoenix, AZ 85041, USA",33.4023125,-112.1514375
Mix 1599728,ec3thxe2,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1547309,ec3fu222,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1332684,ec3jk6rr,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1548275,ec3excy1,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1605872,ec3ck77r,85120,Pinal County,"2956 W Baseline Ave, Apache Junction, AZ 85120, USA",33.380454,-111.5786
Mix 1629491,ec3pjk6d,85714,Pima County,"4100 E Columbia St, Tucson, AZ 85714, USA",32.1731732,-110.9041412
Mix 1625901,ec3e6kx7,85714,Pima County,"4100 E Columbia St, Tucson, AZ 85714, USA",32.1731732,-110.9041412
Mix 1548275,ec3awng6,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1530903,ec3n2wpg,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1548275,ec3b6qu9,85138,Pinal County,"23441 N Maricopa Rd, Maricopa, AZ 85138, USA",33.0748079,-112.0428304
Mix 1599728,ec3x5mc2,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1547309,ec3p9h1k,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1332684,ec3g9wp6,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
Mix 1548275,ec3wuzs0,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
A45N57F1,ec3d6ah6,,Maricopa County,"F7MG+CJ Mesa, AZ, USA",33.4835625,-111.7234375
1601049,ec3my5cc,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
1-23-12 (MAG14),ec3h1hx6,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
"1-23-34 (MAG 3/4"")",ec32784w,85650,Cochise County,"5231 E Buffalo Soldier Trail, Sierra Vista, AZ 85650, USA",31.5115565,-110.2416442
P4015AA1,ec34ky6f,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
P40257F1,ec3m0dkj,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
P3025A01,ec3njgqt,85041,Maricopa County,"F7MG+CJ, Mesa, AZ, USA",33.4835625,-111.7234375
S21-2-11,ec32um6w,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S21-2-16W,ec3g5ha9,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
S22-2-9HVW,ec3wgejk,85326,Maricopa County,"16402 S Tuthill Rd, Buckeye, AZ 85326, USA",33.2974223,-112.4876001
1594155,ec3b3153,85392,Maricopa County,"11701 W Indian School Rd, Avondale, AZ 85392, USA",33.4919494,-112.311191
1594155,ec39enz7,85147,Pinal County,"2126 Tanner Rd, Sacaton, AZ 85147, USA",33.1512505,-111.8379013
S500501,ec3t45xf,85140,Pinal County,"N Schnepf Rd, San Tan Valley, AZ 85140, USA",33.2127096,-111.52851
Mix 1548275,ec34g2k2,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1556315,ec3swk72,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1547309,ec39abwj,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1567791,ec3fadtw,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1549323,ec3eet1j,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1589720,ec3rawhu,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1593161,ec3uttb3,85009,Maricopa County,"3640 S 19th Ave, Phoenix, AZ 85009, USA",33.4128263,-112.1001269
Mix 1589720,ec3hgfmk,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1556315,ec3gq42j,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1549323,ec30g8tj,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1548275,ec3rmueb,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1547309,ec3tg2tq,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
Mix 1593161,ec3cqk7a,85215,Maricopa County,"3666 N Higley Rd, Mesa, AZ 85215, USA",33.4827127,-111.7187385
