ID,name,gwp,declared_unit,category
ec38tdfy,280138D3,465 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3f30dk,285112E2,458 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3gpjd6,28E138F5,466 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec38uqfj,2DJ112Q2,327 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3xgyyp,2E0112E1,432 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3h8548,2E5112E1,387 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec36q3g8,"3000 ASH 40% 1/2"" FLOWABLE",324 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3gb4y1,3000 psi fly ash flowable LRC,299 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3tsnye,3000 psi fly ash flowable LRC,299 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pt0gu,3000 psi fly ash flowable performance mix,299 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3qwy5y,325P75C1,289 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3p2zuw,325PG9C1,295 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3q23up,325PG9E1,268 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec37zurn,325PG9Q1,234 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3d6xwk,330P12C2,321 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec31d3ku,330P12Q2,235 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec32e8nf,330P15E2,277 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3wcce5,330P75C1,301 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec30ewt0,330P75E1,272 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec36a2jx,330P75Q1,234 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ts7pe,330P75Q2,244 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3jctpd,330PB5Q1,239 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ceuj6,330PC9C1,301 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3z4nq3,330PC9D1,304 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3mx0u3,330PC9P1,226 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3e5a0j,330PE9CN,390 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3k90k3,330PG901,350 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3b3qty,330PG9C1,319 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3tkh4k,330PG9D1,291 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3851ds,330PG9E1,278 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ew794,330PG9E2,273 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3fmfey,330PG9Q1,239 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3mdn04,335PC9D1,314 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3umqr4,335PE9CN,429 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec31r53b,335PG9C1,334 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec37h71f,335PG9D1,302 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3h3b8m,335PG9Q1,258 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3rswra,340P12Q2,278 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3bnc9g,340P1BQ1,238 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3473jx,340P1BQ3,238 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec32z3du,340P75C1,317 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3n926a,340P75Q1,263 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec38rxb6,340P75Z1,196 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3f2y02,340PB9Q1,270 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pe6kf,340PC5C1,343 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3mzc7r,340PE9CN,456 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3f452e,340PG901,402 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3gr95d,340PG9C1,351 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3sremj,340PG9C2,362 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec30udjk,340PG9D1,345 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec304ep8,340PG9D2,338 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ky8rg,340PG9E1,317 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3mw7gb,340PG9E2,318 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec35cr99,340PG9Q1,276 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec37r15m,340PG9Q2,292 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3q53eh,340Z75Z1,180 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3sccte,345PG9C1,384 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3y74bf,345PG9D1,347 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3xz9tu,345PG9E1,321 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3sgqdu,345PG9Q1,295 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3r3exf,345Z75Z1,202 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ecbut,347112E2,271 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ue4sw,347135CA,304 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3arz5e,347138DA,274 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pun2a,347CC5E1,271 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3y7qyc,347E7501,344 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3zpysh,347E75E1,272 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3g2snc,347EG901,349 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3tp1bq,347EG9C1,307 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3317xr,347EG9D1,291 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec31x2up,347EG9E1,277 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3458y3,34H1CBZ2,238 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3myrsz,34HEC9Q1,225 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3r1kqd,34HEG9Q1,241 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33ybxh,34HEG9Z1,184 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec39qsr7,"3500 ASH 40% 1/2"" FLOW",328 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pwu9p,350P12Q2,315 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3h5s2m,350P12Q3,316 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3p0ag5,350P1BQ3,259 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33w1tk,350P75C1,366 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3dbbpn,350P75E1,323 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3ctuu8,350P75Q1,298 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec356xkf,350P75Z2,220 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pur3q,350PB2Z3,226 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3tt543,350PB5Z1,229 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3cgtze,350PG901,473 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3x61h6,350PG9C1,411 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pbbtr,350PG9C2,411 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3um1xc,350PG9D1,387 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3eshfs,350PG9D2,389 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3dc5ry,350PG9E1,374 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3f76pa,350PG9Q1,317 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3zmptw,351E75C1,327 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3q62xs,352112E2,294 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3pxurm,352E75C1,328 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec37cccw,352E75E1,295 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec36w10g,352EG901,380 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec38gd64,352EG9C1,333 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec31mu4s,352EG9D1,316 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec34ghtk,352EG9E1,300 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec33xw51,355PG9C1,454 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec30m400,355PG9D1,435 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3fqbg7,355PG9E1,394 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec39wdpz,356112E2,317 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec3awm2f,35611BCA,356 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
ec30kdk2,356122C1,353 kgCO2e,1 m3,High_Strength_Cement-Based_Grout
